case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
data/satlib/Bejing/3blocks.cnf,17,SAT,nonmoving,101221360,32484088,16410064,0.456,0.503
data/satlib/Bejing/3blocks.cnf,18,SAT,nonmoving,101221360,32483688,16377296,0.535,0.588
data/satlib/Bejing/3blocks.cnf,19,SAT,nonmoving,101221360,32476264,16377336,0.453,0.497
data/satlib/Bejing/3blocks.cnf,20,SAT,nonmoving,101221360,32484192,16377296,0.452,0.496
data/satlib/Bejing/3blocks.cnf,21,SAT,nonmoving,101221360,32476264,16377336,0.439,0.477
workspace/tuning-corpus/all-binary-2-unsat.cnf,1,UNSAT,nonmoving,286520,6664,1067744,0.000,0.015
workspace/tuning-corpus/all-binary-2-unsat.cnf,2,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,3,UNSAT,nonmoving,286520,6664,1067744,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,4,UNSAT,nonmoving,286520,6664,1067744,0.000,0.017
workspace/tuning-corpus/all-binary-2-unsat.cnf,5,UNSAT,nonmoving,286520,6664,1067744,0.001,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,6,UNSAT,nonmoving,286520,6664,1067744,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,7,UNSAT,nonmoving,286520,6664,1067744,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,8,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,9,UNSAT,nonmoving,286520,6664,1067744,0.001,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,10,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,11,UNSAT,nonmoving,286520,6664,1067744,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,12,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
