case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/implication-chain-12-unsat.cnf,6,UNSAT,copying,385680,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,7,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,8,UNSAT,copying,385680,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,9,UNSAT,copying,385680,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,10,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,11,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,12,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,13,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,14,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,15,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,16,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,17,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,18,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,19,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,20,UNSAT,copying,385680,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,21,UNSAT,copying,385680,3832,53096,0.000,0.012
workspace/tuning-corpus/php-7-6-unsat.cnf,1,UNSAT,copying,117899496,464728,115616,0.023,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,2,UNSAT,copying,117899496,464728,115616,0.024,0.038
workspace/tuning-corpus/php-7-6-unsat.cnf,3,UNSAT,copying,117899496,464376,115616,0.023,0.037
workspace/tuning-corpus/php-7-6-unsat.cnf,4,UNSAT,copying,117899496,464704,115616,0.024,0.038
workspace/tuning-corpus/php-7-6-unsat.cnf,5,UNSAT,copying,117899496,464648,115616,0.023,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,6,UNSAT,copying,117899496,465336,115616,0.027,0.037
workspace/tuning-corpus/php-7-6-unsat.cnf,7,UNSAT,copying,117899496,464648,115616,0.023,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,8,UNSAT,copying,117899496,465432,115616,0.026,0.033
workspace/tuning-corpus/php-7-6-unsat.cnf,9,UNSAT,copying,117899496,464728,115616,0.023,0.037
workspace/tuning-corpus/php-7-6-unsat.cnf,10,UNSAT,copying,117899496,464728,115616,0.023,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,11,UNSAT,copying,117899496,464440,115616,0.024,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,12,UNSAT,copying,117899496,464728,115616,0.023,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,13,UNSAT,copying,117899496,464440,115616,0.023,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,14,UNSAT,copying,117899496,464864,115616,0.025,0.033
workspace/tuning-corpus/php-7-6-unsat.cnf,15,UNSAT,copying,117899496,464376,115616,0.033,0.037
workspace/tuning-corpus/php-7-6-unsat.cnf,16,UNSAT,copying,117899496,463944,115616,0.046,0.063
workspace/tuning-corpus/php-7-6-unsat.cnf,17,UNSAT,copying,117899496,465360,115616,0.031,0.034
workspace/tuning-corpus/php-7-6-unsat.cnf,18,UNSAT,copying,117899496,463168,115616,0.035,0.050
workspace/tuning-corpus/php-7-6-unsat.cnf,19,UNSAT,copying,117899496,464440,115616,0.024,0.035
workspace/tuning-corpus/php-7-6-unsat.cnf,20,UNSAT,copying,117899496,464312,115616,0.026,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,21,UNSAT,copying,117899496,464440,115616,0.024,0.037
