case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
data/satlib/uf100-430/uf100-01.cnf,1,SAT,copying,142861920,559008,192328,0.019,0.025
data/satlib/uf100-430/uf100-01.cnf,2,SAT,copying,142861920,559584,192328,0.021,0.034
data/satlib/uf100-430/uf100-01.cnf,3,SAT,copying,142861920,559008,192328,0.021,0.025
data/satlib/uf100-430/uf100-01.cnf,4,SAT,copying,142861920,559656,192328,0.022,0.034
data/satlib/uf100-430/uf100-01.cnf,5,SAT,copying,142861920,559584,192328,0.019,0.023
data/satlib/uf100-430/uf100-01.cnf,6,SAT,copying,142861920,559584,192328,0.021,0.023
data/satlib/uf100-430/uf100-01.cnf,7,SAT,copying,142861920,558960,192328,0.020,0.024
data/satlib/uf100-430/uf100-01.cnf,8,SAT,copying,142861920,558808,192328,0.025,0.035
data/satlib/uf100-430/uf100-01.cnf,9,SAT,copying,142861920,559560,192328,0.020,0.022
data/satlib/uf100-430/uf100-01.cnf,10,SAT,copying,142861920,559008,192328,0.026,0.038
data/satlib/uf100-430/uf100-01.cnf,11,SAT,copying,142861920,559512,192328,0.020,0.024
data/satlib/uf100-430/uf100-01.cnf,12,SAT,copying,142861920,559576,192328,0.022,0.025
data/satlib/uf100-430/uf100-01.cnf,13,SAT,copying,142861920,559008,192328,0.019,0.023
data/satlib/uf100-430/uf100-01.cnf,14,SAT,copying,142861920,559576,192328,0.021,0.025
data/satlib/uf100-430/uf100-01.cnf,15,SAT,copying,142861920,559920,192328,0.020,0.025
data/satlib/uf100-430/uf100-01.cnf,16,SAT,copying,142861920,559576,192328,0.021,0.025
data/satlib/uf100-430/uf100-01.cnf,17,SAT,copying,142861920,558960,192328,0.020,0.024
data/satlib/uf100-430/uf100-01.cnf,18,SAT,copying,142861920,559008,192328,0.020,0.025
data/satlib/uf100-430/uf100-01.cnf,19,SAT,copying,142861920,559584,192328,0.021,0.025
data/satlib/uf100-430/uf100-01.cnf,20,SAT,copying,142861920,559672,192328,0.027,0.037
data/satlib/uf100-430/uf100-01.cnf,21,SAT,copying,142861920,559040,192328,0.020,0.023
data/satlib/flat200-479/flat200-1.cnf,1,SAT,copying,217212144,5461136,1434880,0.030,0.046
data/satlib/flat200-479/flat200-1.cnf,2,SAT,copying,217212144,5462456,1434880,0.032,0.049
data/satlib/flat200-479/flat200-1.cnf,3,SAT,copying,217212144,5461136,1434880,0.029,0.037
